Cohort,Responder_ID,Clinician_Role,Experience_Band,Case ID,Source_Dataset,GT,Unaided_Dx_Text,PRE_Differential_1,PRE_Differential_2,Unaided_Dx_Score,Unaided_Top3_SpotOn,Unaided_Top3_Generic,Unaided_Mgmt_Grade,Unaided_Dx_Confidence,Unaided_Mgmt_Confidence,AI_Top1_Prediction,AI_Top1_Confidence,AI_Top2_Prediction,AI_Top2_Confidence,AI_Top3_Prediction,AI_Top3_Confidence,Assisted_Dx_Text,POST_Differential_1,POST_Differential_2,Assisted_Dx_Score,Assisted_Top3_SpotOn,Assisted_Top3_Generic,Assisted_Mgmt_Grade,Assisted_Dx_Confidence,Assisted_Mgmt_Confidence,Changed_Diagnosis,Changed_Management
CN,22,GP,0-1,190,SKINTONE,pityriasis rosea,allergic purpura,,,2,False,False,Adequate,3,3,psoriasis,0.99939203,pityriasis rosea,0.000570294,pustular psoriasis,3.76e-05,allergic purpura,,,2,False,False,Adequate,3,3,0.0,0.0
CN,22,GP,0-1,171,SNU-134,tinea pedis,tinea pedis,,,5,True,False,Adequate,3,3,tinea pedis,0.99999905,pompholyx,9.13e-07,palmoplantar pustulosis,2.32e-08,tinea pedis,,,5,True,False,Adequate,3,3,0.0,0.0
CN,22,GP,0-1,155,SNU-134,palmoplantar pustulosis,eczema,,,3,False,False,Adequate,3,3,palmoplantar pustulosis,0.9999777,hand eczema,2.14e-05,pustular psoriasis,8.06e-07,eczema,,,3,False,False,Adequate,3,3,0.0,0.0
CN,22,GP,0-1,134,SNU-134,lichen amyloidosis,verruca plana,,,2,False,False,Adequate,3,3,lichen amyloidosis,0.99998736,amyloidosis,1.26e-05,lichen simplex chronicus,2.51e-11,verruca plana,,,2,False,False,Adequate,3,3,0.0,0.0
CN,22,GP,0-1,36,SNU-134,tinea cruris,tinea,,,4,False,True,Adequate,3,3,erythema annulare centrifugum,0.9896498,granuloma annulare,0.008298719,tinea corporis,0.001851694,tinea,,,4,False,True,Adequate,3,3,1.0,1.0
CN,22,GP,0-1,132,SNU-134,herpes simplex,cheilitis,,,2,False,False,Adequate,3,3,herpes simplex,0.9999695,impetigo,2.75e-05,herpes zoster,2.99e-06,cheilitis,,,2,False,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,52,SNU-134,pyogenic granuloma,eczema,,,2,False,False,Adequate,3,3,pyogenic granuloma,1.0,hemangioma,1.96e-14,angiokeratoma,1.28e-16,eczema,,,2,False,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,13,PASSION,scabies,purpura,,,1,False,False,Adequate,3,3,urticaria pigmentosa,0.99550736,scabies,0.004197557,varicella,0.000202554,purpura,,,1,False,False,Adequate,3,3,1.0,0.0
CN,23,GP,0-1,90,SNU-134,erythema multiforme,erysipelas,,,2,False,False,Adequate,3,3,erythema multiforme,0.9993043,urticaria,0.000588346,erythema annulare centrifugum,6.81e-05,erysipelas,,,2,False,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,175,SNU-134,confluent and reticulated papillomatosis,tinea,,,2,False,False,Adequate,3,3,epidermal nevus,0.9647521,becker nevus,0.03199633,congenital nevus,0.002626418,tinea,,,2,False,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,131,SNU-134,squamous cell carcinoma,gangrene,,,1,False,False,Adequate,3,3,squamous cell carcinoma,0.9999981,keratoacanthoma,1.93e-06,basal cell carcinoma,7.91e-12,gangrene,,,1,False,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,24,SNU-134,wart,fungal infection,,,2,False,False,Adequate,3,3,bowen disease,0.86689454,verruca plana,0.13294259,epidermal nevus,0.000150871,fungal infection,,,2,False,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,124,SNU-134,lichen planus,neurodermatitis,,,3,False,False,Adequate,3,3,lichen planus,0.9446937,lichen simplex chronicus,0.054987762,prurigo pigmentosa,0.000316909,neurodermatitis,,,3,False,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,63,SKINTONE,atopic dermatitis,chronic eczema,,,4,False,True,Adequate,3,3,atopic dermatitis,1.0,dry eczema,9.64e-11,nummular eczema,1.21e-12,chronic eczema,,,4,False,True,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,153,SNU-134,lupus erythematosus,insect bite dermatitis,,,2,False,False,Adequate,3,3,insect bite,0.75048333,herpes zoster,0.24364626,erythema multiforme,0.005382847,insect bite dermatitis,,,2,False,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,142,SNU-134,blue nevus,melanocytic nevus,,,4,False,True,Adequate,3,3,blue nevus,0.9999999,lentigo simplex,7.27e-08,melanocytic nevus,5.26e-09,melanocytic nevus,,,4,False,True,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,157,SNU-134,alopecia areata,alopecia areata,,,5,True,False,Adequate,3,3,alopecia areata,1.0,vitiligo,1.11e-23,folliculitis,7.03e-24,alopecia areata,,,5,True,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,34,SNU-134,urticaria,allergic dermatitis,,,3,False,False,Adequate,3,3,urticaria,1.0,urticaria pigmentosa,1.29e-12,erythema annulare centrifugum,4.61e-13,allergic dermatitis,,,3,False,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,68,SNU-134,onychomycosis,onychomycosis,,,5,True,False,Adequate,3,3,onychomycosis,0.9590408,paronychia,0.040840883,subungual hematoma,0.000118355,onychomycosis,,,5,True,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,17,SNU-134,tinea faciale,herpes zoster,,,1,False,False,Adequate,3,3,tinea faciale,1.0,tinea corporis,5.55e-10,seborrheic dermatitis,7.06e-14,herpes zoster,,,2,False,False,Adequate,3,3,0.0,0.0
CN,22,GP,0-1,11,SNU-134,tinea pedis,tinea pedis,,,5,True,False,Adequate,3,3,tinea pedis,1.0,tinea cruris,4.69e-08,cellulitis,1.51e-09,don't know,,,1,False,False,Adequate,3,3,1.0,1.0
CN,22,GP,0-1,26,SNU-134,vasculitis,subcutaneous hemorrhage,,,2,False,False,Adequate,3,3,juvenile xanthogranuloma,0.7474468,vasculitis,0.25036332,urticaria pigmentosa,0.001686935,subcutaneous hemorrhage,,,2,False,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,62,SNU-134,herpes simplex,herpes zoster,,,3,False,False,Adequate,3,3,herpes simplex,0.70574486,herpes zoster,0.29419824,tinea cruris,5.62e-05,herpes zoster,,,3,False,False,Adequate,3,3,0.0,0.0
CN,23,GP,0-1,137,SKINTONE,lichen planus,eczema,,,3,False,False,Adequate,3,3,lichen planus,1.0,verruca plana,3.1e-12,granuloma annulare,1.48e-14,eczema,,,2,False,False,Adequate,3,3,0.0,0.0
CN,24,GP,6-10,2,SNU-134,lentigo,melasma,,,2,False,False,Adequate,3,3,lentigo,0.99999905,seborrheic keratosis,9.72e-07,actinic keratosis,4.79e-09,melasma,,,2,False,False,Adequate,3,3,0.0,0.0
CN,24,GP,6-10,74,SNU-134,lichen simplex chronicus,keratosis pilaris,,,2,False,False,Adequate,3,3,lichen amyloidosis,0.9985241,lichen simplex chronicus,0.000709126,confluent and reticulated papillomatosis,0.000502846,lichen amyloidosis,,,3,False,False,Adequate,3,3,1.0,0.0
CN,24,GP,6-10,32,SNU-134,varicella,allergic dermatitis,,,2,False,False,Adequate,3,3,prurigo pigmentosa,0.8442765,atopic dermatitis,0.129474,varicella,0.015954327,allergic dermatitis,,,2,False,False,Adequate,3,3,0.0,0.0
CN,24,GP,6-10,50,SNU-134,melanocytic nevus,skin growth,,,4,False,True,Adequate,3,3,lentigo simplex,0.99965405,skin tag,0.000185196,blue nevus,0.000115893,skin growth,,,4,False,True,Adequate,3,3,0.0,0.0
CN,24,GP,6-10,134,SNU-134,lichen amyloidosis,lichen amyloidosis,,,5,True,False,Adequate,3,3,lichen amyloidosis,0.99998736,amyloidosis,1.26e-05,lichen simplex chronicus,2.51e-11,lichen amyloidosis,,,5,True,False,Perfect,3,3,0.0,0.0
CN,23,GP,0-1,113,SKINTONE,pityriasis rosea,urticaria,,,2,False,False,Adequate,3,3,pityriasis rosea,1.0,drug eruption,1.86e-10,seborrheic dermatitis,3.94e-13,drug eruption,,,2,False,False,Adequate,3,3,0.0,0.0
CN,24,GP,6-10,142,SNU-134,blue nevus,pigmented nevus,,,4,False,True,Adequate,5,3,blue nevus,0.9999999,lentigo simplex,7.27e-08,melanocytic nevus,5.26e-09,melanocytic nevus,,,4,False,True,Adequate,5,3,1.0,0.0
CN,24,GP,6-10,12,SNU-134,basal cell carcinoma,melanoma,,,1,False,False,Adequate,5,3,basal cell carcinoma,0.99990976,blue nevus,9.03e-05,malignant melanoma,4.41e-11,basal cell carcinoma,,,5,True,False,Perfect,5,3,1.0,0.0
CN,24,GP,6-10,10,SNU-134,juvenile xanthogranuloma,granuloma,,,4,False,True,Adequate,3,3,pyogenic granuloma,0.8840393,juvenile xanthogranuloma,0.11596071,hemangioma,4.38e-12,granuloma,,,4,False,True,Adequate,3,3,0.0,0.0
CN,24,GP,6-10,137,SKINTONE,lichen planus,pemphigus,,,2,False,False,Adequate,3,3,lichen planus,1.0,verruca plana,3.1e-12,granuloma annulare,1.48e-14,lichen planus,,,5,True,False,Adequate,3,3,1.0,0.0
CN,24,GP,6-10,174,SNU-134,drug eruption,drug eruption,,,5,True,False,Perfect,4,4,acute generalized exanthematous pustulosis,0.99992967,drug eruption,7.03e-05,pustular psoriasis,1.18e-12,drug eruption,,,5,True,False,Perfect,4,4,0.0,0.0
CN,24,GP,6-10,168,SNU-134,becker nevus,blue nevus,,,3,False,False,Adequate,3,3,becker nevus,0.99941146,lentigo simplex,0.000588409,lichen simplex chronicus,6.41e-08,nevus,,,4,False,True,Adequate,3,3,1.0,0.0
CN,24,GP,6-10,122,SKINTONE,atopic dermatitis,allergic dermatitis,,,4,False,True,Adequate,3,3,atopic dermatitis,0.9998029,dry eczema,0.000197169,exfoliative dermatitis,9.29e-10,allergic dermatitis,,,4,False,True,Adequate,3,3,0.0,0.0
CN,25,GP,0-1,162,SNU-134,eczema herpeticum,rash,,,4,False,True,Adequate,3,1,atopic dermatitis,0.9867155,varicella,0.009375799,eczema herpeticum,0.003908414,atopic dermatitis,,,3,False,False,Adequate,4,3,1.0,1.0
CN,25,GP,0-1,62,SNU-134,herpes simplex,skin ulceration,,,4,False,True,Adequate,1,1,herpes simplex,0.70574486,herpes zoster,0.29419824,tinea cruris,5.62e-05,herpes simplex,,,5,True,False,Adequate,4,3,1.0,1.0
CN,25,GP,0-1,97,SNU-134,varicella,rubella,,,2,False,False,Adequate,3,1,varicella,0.9585215,insect bite,0.04081877,pityriasis rosea,0.000498023,pityriasis rosea,,,2,False,False,Adequate,3,3,1.0,1.0
CN,25,GP,0-1,199,SNU-134,squamous cell carcinoma,melanoma,,,1,False,False,Adequate,3,1,squamous cell carcinoma,0.947068,bowen disease,0.04570103,basal cell carcinoma,0.007230953,melanoma,,,1,False,False,Adequate,3,1,1.0,0.0
CN,25,GP,0-1,164,SNU-134,psoriasis,tinea,,,2,False,False,Adequate,1,1,psoriasis,1.0,pustular psoriasis,1.34e-08,lichen planus,2.94e-14,tinea,,,2,False,False,Adequate,3,1,1.0,0.0
CN,25,GP,0-1,21,SNU-134,furuncle,varicella,,,1,False,False,Adequate,3,3,inflamed cyst,0.94845927,folliculitis,0.03564429,furuncle,0.015817055,inflamed cyst,,,3,False,False,Adequate,5,3,1.0,1.0
CN,25,GP,0-1,184,SNU-134,folliculitis,dermatitis,,,3,False,False,Adequate,1,1,folliculitis,0.99744654,acne,0.002550906,staphylococcal scalded skin syndrome,2.4e-06,folliculitis,,,5,True,False,Adequate,4,3,1.0,1.0
CN,25,GP,0-1,53,SNU-134,malignant melanoma,birthmark,,,1,False,False,Adequate,1,1,subungual hematoma,0.9294649,malignant melanoma,0.0694675,blue nevus,0.000724958,malignant melanoma,,,5,True,False,Perfect,4,1,1.0,1.0
CN,25,GP,0-1,177,SNU-134,inflamed cyst,insect bite,,,2,False,False,Adequate,3,3,inflamed cyst,0.99975306,furuncle,0.000191094,epidermal cyst,5.47e-05,insect bite,,,2,False,False,Adequate,3,1,1.0,1.0
CN,25,GP,0-1,16,PASSION,scabies,cyst,,,1,False,False,Adequate,1,1,scabies,0.99997234,folliculitis,2.75e-05,tinea cruris,1.26e-07,cyst,,,1,False,False,Adequate,1,1,0.0,0.0
CN,25,GP,0-1,23,SNU-134,amyloidosis,dermatitis,,,1,False,False,Adequate,1,1,becker nevus,0.93455005,prurigo pigmentosa,0.046528503,confluent and reticulated papillomatosis,0.018220825,becker nevus,,,1,False,False,Adequate,3,1,1.0,0.0
CN,25,GP,0-1,43,SNU-134,lentigo simplex,melanocytic nevus,,,3,False,False,Adequate,3,1,lentigo simplex,0.89219856,congenital nevus,0.09403703,becker nevus,0.013130513,melanocytic nevus,,,3,False,False,Adequate,3,1,1.0,1.0
CN,25,GP,0-1,173,SNU-134,onychomycosis,onychomycosis,,,5,True,False,Adequate,3,1,onychomycosis,0.9956898,paronychia,0.003373449,subungual hematoma,0.000936773,onychomycosis,,,5,True,False,Adequate,3,1,1.0,1.0
CN,25,GP,0-1,27,SNU-134,hand eczema,dermatitis,,,4,False,True,Adequate,3,1,granuloma annulare,0.9999368,lupus erythematosus,5.31e-05,hand eczema,1.01e-05,hand eczema,,,5,True,False,Adequate,3,3,1.0,1.0
CN,25,GP,0-1,196,SNU-134,actinic keratosis,tumor,,,4,False,True,Adequate,1,1,basal cell carcinoma,0.9862732,malignant melanoma,0.013635593,squamous cell carcinoma,8.9e-05,tumor,,,4,False,True,Adequate,1,1,1.0,0.0
CN,25,GP,0-1,85,SNU-134,onychomycosis,onychomycosis,,,5,True,False,Adequate,3,1,onychomycosis,1.0,tinea pedis,9.24e-09,paronychia,2.88e-10,onychomycosis,,,5,True,False,Adequate,3,1,0.0,0.0
CN,25,GP,0-1,139,SNU-134,epidermal cyst,folliculitis,,,2,False,False,Adequate,3,1,epidermal cyst,0.9315932,inflamed cyst,0.059554756,skin tag,0.008852025,epidermal cyst,,,5,True,False,Adequate,3,1,1.0,1.0
CN,25,GP,0-1,167,SNU-134,granuloma annulare,burn,,,2,False,False,Adequate,1,1,granuloma annulare,1.0,erythema annulare centrifugum,1.16e-10,tinea corporis,8.18e-15,erythema annulare centrifugum,,,3,False,False,Adequate,3,1,1.0,0.0
CN,25,GP,0-1,42,SNU-134,acne,rash,,,4,False,True,Adequate,3,1,folliculitis,0.9992066,acne,0.000779355,varicella,1.34e-05,folliculitis,,,3,False,False,Adequate,3,1,1.0,0.0
CN,25,GP,0-1,93,SNU-134,bowen disease,tinea,,,2,False,False,Adequate,1,1,nummular eczema,0.7431656,bowen disease,0.25683117,pyoderma gangrenosum,2.37e-06,bowen disease,,,5,True,False,Adequate,1,1,1.0,1.0
CN,25,GP,0-1,156,SNU-134,angiokeratoma,melanoma,,,1,False,False,Adequate,3,1,angiokeratoma,0.8933094,lymphangioma,0.1066906,hemangioma,3.45e-12,angiokeratoma,,,5,True,False,Perfect,3,1,1.0,0.0
CN,25,GP,0-1,15,SNU-134,malignant melanoma,paronychia,,,1,False,False,Adequate,1,1,subungual hematoma,0.9239385,malignant melanoma,0.075841494,paronychia,0.000176602,subungual hematoma,,,1,False,False,Adequate,1,1,1.0,1.0
CN,25,GP,0-1,174,SNU-134,drug eruption,lupus erythematosus,,,2,False,False,Adequate,3,1,acute generalized exanthematous pustulosis,0.99992967,drug eruption,7.03e-05,pustular psoriasis,1.18e-12,acute generalized exanthematous pustulosis,,,3,False,False,Adequate,3,1,1.0,1.0
CN,25,GP,0-1,185,SNU-134,staphylococcal scalded skin syndrome,oral herpes,,,1,False,False,Adequate,1,1,staphylococcal scalded skin syndrome,0.98926115,herpes simplex,0.005525968,impetigo,0.002866834,staphylococcal scalded skin syndrome,,,5,True,False,Perfect,3,1,1.0,1.0
CN,25,GP,0-1,155,SNU-134,palmoplantar pustulosis,eczema,,,3,False,False,Adequate,3,1,palmoplantar pustulosis,0.9999777,hand eczema,2.14e-05,pustular psoriasis,8.06e-07,eczema,,,3,False,False,Adequate,3,1,1.0,0.0
CN,25,GP,0-1,115,PASSION,scabies,can't identify,,,2,False,False,Adequate,1,1,prurigo pigmentosa,0.99999905,multiple sebaceous cysts,4.89e-07,urticaria pigmentosa,4.66e-07,prurigo pigmentosa,,,2,False,False,Adequate,1,1,1.0,1.0
CN,25,GP,0-1,129,SNU-134,prurigo pigmentosa,rash,,,4,False,True,Adequate,1,1,prurigo pigmentosa,0.62015307,becker nevus,0.37614188,confluent and reticulated papillomatosis,0.003574111,prurigo pigmentosa,,,5,True,False,Perfect,4,2,1.0,0.0
CN,25,GP,0-1,198,SNU-134,furuncle,folliculitis,,,3,False,False,Adequate,3,1,acne,0.8477091,folliculitis,0.15198587,cellulitis,0.000302715,folliculitis,,,3,False,False,Adequate,4,2,0.0,0.0
CN,27,GP,>10,95,SNU-134,lichen amyloidosis,purpura,,,2,False,False,Adequate,3,3,folliculitis,0.73357,confluent and reticulated papillomatosis,0.26156244,lichen amyloidosis,0.002729649,purpura,,,2,False,False,Adequate,3,3,1.0,0.0
CN,27,GP,>10,58,SNU-134,basal cell carcinoma,hemangioma,,,1,False,False,Inadequate and dangerous,3,3,basal cell carcinoma,1.0,dermatofibroma,1.61e-15,insect bite,1.04e-15,hemangioma,,,1,False,False,Inadequate and dangerous,3,3,1.0,0.0
CN,27,GP,>10,56,SNU-134,neurofibroma,wart,,,2,False,False,Inadequate but harmless,3,3,juvenile xanthogranuloma,0.69211155,neurofibroma,0.2626959,epidermal cyst,0.033398036,wart,,,2,False,False,Inadequate but harmless,3,3,0.0,0.0
CN,27,GP,>10,63,SKINTONE,atopic dermatitis,atopic dermatitis,,,5,True,False,Adequate,3,3,atopic dermatitis,1.0,dry eczema,9.64e-11,nummular eczema,1.21e-12,atopic dermatitis,,,5,True,False,Adequate,3,3,0.0,0.0
CN,27,GP,>10,193,PASSION,scabies,eczema,,,2,False,False,Inadequate and dangerous,3,3,folliculitis,0.94353473,herpes zoster,0.054920305,scabies,0.000915883,eczema,,,2,False,False,Inadequate but harmless,3,3,0.0,0.0
CN,27,GP,>10,74,SNU-134,lichen simplex chronicus,eczema,,,4,False,True,Adequate,3,3,lichen amyloidosis,0.9985241,lichen simplex chronicus,0.000709126,confluent and reticulated papillomatosis,0.000502846,eczema,,,4,False,True,Adequate,3,3,0.0,0.0
CN,27,GP,>10,29,SNU-134,herpes zoster,herpes zoster,,,5,True,False,Perfect,3,3,herpes zoster,1.0,herpes simplex,1.25e-09,eczema herpeticum,1.78e-11,herpes zoster,,,5,True,False,Perfect,3,3,0.0,0.0
CN,27,GP,>10,158,SNU-134,inflamed cyst,tick bite,,,2,False,False,Adequate,3,3,epidermal cyst,0.68594617,inflamed cyst,0.31404907,skin tag,4.63e-06,tick bite,,,2,False,False,Adequate,3,3,0.0,0.0
CN,27,GP,>10,184,SNU-134,folliculitis,eczema,,,2,False,False,Adequate,3,3,folliculitis,0.99744654,acne,0.002550906,staphylococcal scalded skin syndrome,2.4e-06,eczema,,,2,False,False,Adequate,3,3,0.0,0.0
CN,27,GP,>10,128,SNU-134,melanocytic nevus,dermatofibroma,,,3,False,False,Adequate,3,3,melanocytic nevus,0.99988794,lentigo simplex,9.61e-05,seborrheic keratosis,6.34e-06,dermatofibroma,,,3,False,False,Adequate,3,3,0.0,0.0
CN,27,GP,>10,17,SNU-134,tinea faciale,tinea faciale,,,5,True,False,Perfect,3,3,tinea faciale,1.0,tinea corporis,5.55e-10,seborrheic dermatitis,7.06e-14,tinea faciale,,,5,True,False,Perfect,3,3,0.0,0.0
CN,27,GP,>10,31,SNU-134,morphea,dermatitis,,,2,False,False,Inadequate but harmless,3,3,vasculitis,0.91017145,granuloma annulare,0.08734651,nummular eczema,0.000970332,dermatitis,,,2,False,False,Inadequate but harmless,3,3,0.0,0.0
CN,27,GP,>10,84,SNU-134,seborrheic dermatitis,psoriasis,,,3,False,False,Adequate,3,3,seborrheic dermatitis,0.99965405,alopecia areata,0.000345992,folliculitis,5.16e-11,psoriasis,,,3,False,False,Adequate,3,3,0.0,0.0
CN,24,GP,6-10,59,SNU-134,herpes zoster,acne,,,1,False,False,Inadequate and dangerous,3,3,varicella,0.99999964,erythema multiforme,3.06e-07,herpes zoster,2.72e-11,varicella,,,3,False,False,Adequate,3,3,1.0,0.0
CN,24,GP,6-10,11,SNU-134,tinea pedis,tinea pedis,,,5,True,False,Perfect,3,3,tinea pedis,1.0,tinea cruris,4.69e-08,cellulitis,1.51e-09,tinea pedis,,,5,True,False,Perfect,3,3,1.0,0.0
CN,24,GP,6-10,58,SNU-134,basal cell carcinoma,furuncle,,,1,False,False,Inadequate and dangerous,3,3,basal cell carcinoma,1.0,dermatofibroma,1.61e-15,insect bite,1.04e-15,furuncle,,,1,False,False,Inadequate and dangerous,3,3,0.0,0.0
CN,27,GP,>10,36,SNU-134,tinea cruris,tinea cruris,,,5,True,False,Perfect,3,3,erythema annulare centrifugum,0.9896498,granuloma annulare,0.008298719,tinea corporis,0.001851694,tinea cruris,,,5,True,False,Perfect,3,3,0.0,0.0
CN,24,GP,6-10,131,SNU-134,squamous cell carcinoma,basal cell carcinoma,,,1,False,False,Adequate,3,3,squamous cell carcinoma,0.9999981,keratoacanthoma,1.93e-06,basal cell carcinoma,7.91e-12,basal cell carcinoma,,,1,False,False,Adequate,3,3,0.0,0.0
CN,24,GP,6-10,109,SNU-134,subungual hematoma,onychomycosis,,,2,False,False,Adequate,3,3,subungual hematoma,1.0,onychomycosis,3.86e-15,blue nevus,8.02e-17,subungual hematoma,,,5,True,False,Adequate,3,3,1.0,0.0
CN,24,GP,6-10,188,SNU-134,staphylococcal scalded skin syndrome,pemphigus,,,2,False,False,Adequate,3,3,staphylococcal scalded skin syndrome,0.9871558,acute generalized exanthematous pustulosis,0.012820915,pustular psoriasis,2.33e-05,impetigo,,,3,False,False,Adequate,3,3,1.0,0.0
CN,24,GP,6-10,84,SNU-134,seborrheic dermatitis,neurodermatitis,,,3,False,False,Adequate,3,3,seborrheic dermatitis,0.99965405,alopecia areata,0.000345992,folliculitis,5.16e-11,seborrheic dermatitis,,,5,True,False,Perfect,3,3,1.0,0.0
CN,24,GP,6-10,97,SNU-134,varicella,varicella,,,5,True,False,Adequate,3,3,varicella,0.9585215,insect bite,0.04081877,pityriasis rosea,0.000498023,varicella,,,5,True,False,Adequate,3,3,0.0,0.0
CN,24,GP,6-10,55,SNU-134,eczema herpeticum,herpes zoster,,,2,False,False,Adequate,3,3,eczema herpeticum,0.9719661,herpes zoster,0.027572557,herpes simplex,0.000261995,herpes zoster,,,2,False,False,Adequate,3,3,0.0,0.0
CN,24,GP,6-10,165,SNU-134,seborrheic keratosis,seborrheic keratosis,,,5,True,False,Adequate,3,3,seborrheic keratosis,1.0,seborrheic dermatitis,9.45e-13,angiokeratoma,1.79e-14,seborrheic keratosis,,,5,True,False,Adequate,3,3,0.0,0.0
CN,24,GP,6-10,164,SNU-134,psoriasis,psoriasis,,,5,True,False,Perfect,3,3,psoriasis,1.0,pustular psoriasis,1.34e-08,lichen planus,2.94e-14,psoriasis,,,5,True,False,Perfect,3,3,0.0,0.0
CN,24,GP,6-10,193,PASSION,scabies,eczema,,,2,False,False,Adequate,3,3,folliculitis,0.94353473,herpes zoster,0.054920305,scabies,0.000915883,eczema,,,2,False,False,Inadequate and dangerous,3,3,0.0,0.0
CN,24,GP,6-10,111,SNU-134,pyoderma gangrenosum,pressure ulcer,,,2,False,False,Adequate,3,3,pyoderma gangrenosum,1.0,pyogenic granuloma,2.44e-14,vasculitis,1.01e-15,pyoderma gangrenosum,,,5,True,False,Perfect,3,3,1.0,1.0
CN,27,GP,>10,86,SNU-134,vasculitis,purpura,,,4,False,True,Adequate,3,3,vasculitis,1.0,drug eruption,2.39e-10,urticaria pigmentosa,2.97e-13,purpura,,,4,False,True,Adequate,3,3,0.0,0.0
CN,27,GP,>10,173,SNU-134,onychomycosis,onychomycosis,,,5,True,False,Perfect,3,3,onychomycosis,0.9956898,paronychia,0.003373449,subungual hematoma,0.000936773,onychomycosis,,,5,True,False,Perfect,3,3,0.0,0.0
CN,27,GP,>10,156,SNU-134,angiokeratoma,purpura,,,2,False,False,Adequate,3,3,angiokeratoma,0.8933094,lymphangioma,0.1066906,hemangioma,3.45e-12,purpura,,,2,False,False,Inadequate but harmless,3,3,0.0,0.0
CN,27,GP,>10,59,SNU-134,herpes zoster,varicella,,,3,False,False,Adequate,3,3,varicella,0.99999964,erythema multiforme,3.06e-07,herpes zoster,2.72e-11,varicella,,,3,False,False,Adequate,3,3,0.0,0.0
CN,27,GP,>10,50,SNU-134,melanocytic nevus,verruca vulgaris,,,2,False,False,Adequate,3,3,lentigo simplex,0.99965405,skin tag,0.000185196,blue nevus,0.000115893,verruca vulgaris,,,2,False,False,Inadequate but harmless,3,3,0.0,0.0
CN,27,GP,>10,118,SNU-134,organoid nevus,sebaceous nevus,,,4,False,True,Adequate,3,3,epidermal nevus,1.0,organoid nevus,1.73e-08,lentigo simplex,1.3e-08,sebaceous nevus,,,3,False,False,Adequate,3,3,0.0,0.0
CN,27,GP,>10,76,SNU-134,subungual hematoma,subungual hematoma,,,5,True,False,Perfect,3,3,subungual hematoma,0.9999287,pyogenic granuloma,7.03e-05,paronychia,9.42e-07,subungual hematoma,,,5,True,False,Perfect,3,3,0.0,0.0
CN,27,GP,>10,3,SNU-134,dermatofibroma,fibroma,,,4,False,True,Adequate,3,3,dermatofibroma,1.0,juvenile xanthogranuloma,1.68e-11,epidermal cyst,1.08e-11,fibroma,,,4,False,True,Adequate,3,3,0.0,0.0
CN,27,GP,>10,24,SNU-134,wart,epidermal nevus,,,3,False,False,Adequate,3,3,bowen disease,0.86689454,verruca plana,0.13294259,epidermal nevus,0.000150871,epidermal nevus,,,3,False,False,Adequate,3,3,0.0,0.0
CN,25,GP,0-1,150,SNU-134,folliculitis,folliculitis,,,5,True,False,Perfect,3,1,acne,0.9899822,folliculitis,0.010013528,multiple sebaceous cysts,4.31e-06,folliculitis,,,5,True,False,Perfect,3,1,1.0,1.0
CN,27,GP,>10,4,SNU-134,confluent and reticulated papillomatosis,pityriasis rosea,,,2,False,False,Adequate,3,3,tinea versicolor,0.99974436,confluent and reticulated papillomatosis,0.000237818,becker nevus,1.78e-05,pityriasis rosea,,,2,False,False,Adequate,3,3,0.0,0.0
CN,27,GP,>10,120,SNU-134,verruca plana,sebaceous nevus,,,2,False,False,Adequate,3,3,sebaceous hyperplasia,0.9019066,verruca plana,0.0980778,wart,1.55e-05,sebaceous nevus,,,2,False,False,Adequate,3,3,0.0,0.0
